Address,Date time,Latitude,Longitude,Resolved Address,Name,Wind Direction,Temperature,Wind Speed,Cloud Cover,Heat Index,Chance Precipitation (%),Precipitation,Sea Level Pressure,Snow Depth,Snow,Relative Humidity,Wind Gust,Wind Chill,Conditions
"50.0826,8.2493","08/02/2021 01:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",219.3,16.3,5.0,68.0,,33.2,0.0,1012.0,0.0,0.0,95.6,8.3,,"Partially cloudy"
"50.0826,8.2493","08/02/2021 02:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",222.5,15.4,5.8,64.0,,33.2,0.3,1012.0,0.0,0.0,95.9,7.2,,"Partially cloudy"
"50.0826,8.2493","08/02/2021 03:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",232.1,11.5,4.4,96.2,,9.5,0.0,1012.3,0.0,0.0,95.8,4.4,,"Overcast"
"50.0826,8.2493","08/02/2021 04:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",228.6,11.3,3.8,92.7,,9.5,0.0,1012.7,0.0,0.0,95.7,3.8,,"Overcast"
"50.0826,8.2493","08/02/2021 05:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",225.1,11.2,3.2,89.1,,9.5,0.0,1013.0,0.0,0.0,95.6,3.2,,"Overcast"
"50.0826,8.2493","08/02/2021 06:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",222.6,12.0,2.9,72.1,,9.5,0.07,1013.0,0.0,0.0,94.2,3.4,,"Partially cloudy"
"50.0826,8.2493","08/02/2021 07:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",220.1,12.8,2.5,55.0,,9.5,0.07,1013.0,0.0,0.0,92.9,3.5,,"Partially cloudy"
"50.0826,8.2493","08/02/2021 08:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",217.6,13.7,2.2,38.0,,9.5,0.07,1013.0,0.0,0.0,91.5,3.6,,"Partially cloudy"
"50.0826,8.2493","08/02/2021 09:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",231.3,15.0,3.8,35.1,,14.3,0.77,1013.0,0.0,0.0,86.6,7.2,,"Partially cloudy"
"50.0826,8.2493","08/02/2021 10:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",244.9,16.3,5.5,32.1,,14.3,0.77,1013.0,0.0,0.0,81.8,10.8,,"Partially cloudy"
